ID,ZoneID,StateID,LgaID,LocalityID,EnumerationID,HouseID,Household_asset,asset_own, UnitValue_Naira ,Total_Number,Women_portion,Men_portion,portions_error_detection,error_detection_remark
345,1,11,1112,11121,111211,1112111,Stove,No,,,,,,
346,1,11,1112,11121,111211,1112111,Bicycle,No,,,,,,
347,1,11,1112,11121,111211,1112111,Motorbike,No,,,,,,
348,1,11,1112,11121,111211,1112111,Car,No,,,,,,
349,1,11,1112,11121,111211,1112111,Jewellery,No,,,,,,
350,1,11,1112,11121,111211,1112111,Power Generator,No,,,,,,
351,1,11,1112,11121,111211,1112111,Dishes  and  cooking pot,Yes," 2,000.00 ",30,30,0,,
352,1,11,1112,11121,111211,1112111,Bed,Yes," 20,000.00 ",2,1,1,,
353,1,11,1112,11121,111211,1112111,Chairs,Yes, 800.00 ,3,3,0,,
354,1,11,1112,11121,111211,1112111,Mattresses,Yes," 16,000.00 ",2,2,0,,
355,1,11,1112,11121,111211,1112111,Tables,No,,,,,,
356,1,11,1112,11121,111211,1112111,Corrugated iron sheet house,Yes," 200,000.00 ",1,1,0,,
357,1,11,1112,11121,111211,1112111,Others,No,,,,,,
358,1,11,1112,11121,111211,1112112,Radio,Yes," 1,200.00 ",1,0,1,,
359,1,11,1112,11121,111211,1112112,CD player,No,,,,,,
360,1,11,1112,11121,111211,1112112,Television,No,,,,,,
361,1,11,1112,11121,111211,1112112,Cell phone,Yes," 5,000.00 ",1,0,1,,
362,1,11,1112,11121,111211,1112112,Stove,No,,,,,,
363,1,11,1112,11121,111211,1112112,Bicycle,Yes," 5,000.00 ",1,0,1,,
364,1,11,1112,11121,111211,1112112,Motorbike,No,,,,,,
365,1,11,1112,11121,111211,1112112,Car,No,,,,,,
366,1,11,1112,11121,111211,1112112,Jewellery,No,,,,,,
367,1,11,1112,11121,111211,1112112,Power Generator,No,,,,,,
368,1,11,1112,11121,111211,1112112,Dishes  and  cooking pot,Yes," 1,000.00 ",15,10,5,,
369,1,11,1112,11121,111211,1112112,Bed,No,,,,,,
370,1,11,1112,11121,111211,1112112,Chairs,Yes," 2,000.00 ",2,1,1,,
371,1,11,1112,11121,111211,1112112,Mattresses,Yes," 10,000.00 ",2,1,1,,
372,1,11,1112,11121,111211,1112112,Tables,Yes," 5,000.00 ",2,1,1,,
373,1,11,1112,11121,111211,1112112,Corrugated iron sheet house,Yes," 150,000.00 ",2,0,2,,
374,1,11,1112,11121,111211,1112112,Others,No,,,,,,
375,1,11,1112,11121,111211,1112113,Radio,Yes," 1,600.00 ",1,1,0,,
376,1,11,1112,11121,111211,1112113,CD player,Yes," 4,500.00 ",1,1,0,,
377,1,11,1112,11121,111211,1112113,Television,Yes," 15,000.00 ",1,1,0,,
378,1,11,1112,11121,111211,1112113,Cell phone,Yes," 5,000.00 ",5,2,3,,
379,1,11,1112,11121,111211,1112113,Stove,Yes," 2,000.00 ",1,1,0,,
380,1,11,1112,11121,111211,1112113,Bicycle,No,,,,,,
381,1,11,1112,11121,111211,1112113,Motorbike,Yes," 95,000.00 ",1,1,0,,
382,1,11,1112,11121,111211,1112113,Car,No,,,,,,
383,1,11,1112,11121,111211,1112113,Jewellery,No,,,,,,
384,1,11,1112,11121,111211,1112113,Power Generator,Yes," 17,000.00 ",2,1,1,,
385,1,11,1112,11121,111211,1112113,Dishes  and  cooking pot,Yes," 3,500.00 ",6,6,0,,
386,1,11,1112,11121,111211,1112113,Bed,Yes," 5,000.00 ",3,3,0,,
387,1,11,1112,11121,111211,1112113,Chairs,Yes," 47,000.00 ",1,1,0,,
388,1,11,1112,11121,111211,1112113,Mattresses,Yes," 25,000.00 ",3,3,0,,
389,1,11,1112,11121,111211,1112113,Tables,Yes," 5,000.00 ",1,1,0,,
390,1,11,1112,11121,111211,1112113,Corrugated iron sheet house,Yes," 900,000.00 ",1,1,0,,
391,1,11,1112,11121,111211,1112113,Others,No,,,,,,
392,1,11,1112,11121,111211,1112114,Radio,Yes," 1,500.00 ",1,0,1,,
393,1,11,1112,11121,111211,1112114,CD player,No,,,,,,
394,1,11,1112,11121,111211,1112114,Television,No,,,,,,
395,1,11,1112,11121,111211,1112114,Cell phone,Yes," 4,500.00 ",2,0,2,,
396,1,11,1112,11121,111211,1112114,Stove,Yes, 800.00 ,1,1,0,,
397,1,11,1112,11121,111211,1112114,Bicycle,No,,,,,,
398,1,11,1112,11121,111211,1112114,Motorbike,Yes," 9,000.00 ",1,0,1,,
399,1,11,1112,11121,111211,1112114,Car,No,,,,,,
400,1,11,1112,11121,111211,1112114,Jewellery,No,,,,,,
401,1,11,1112,11121,111211,1112114,Power Generator,No,,,,,,
402,1,11,1112,11121,111211,1112114,Dishes  and  cooking pot,Yes, 300.00 ,40,40,0,,
403,1,11,1112,11121,111211,1112114,Bed,Yes," 4,000.00 ",4,2,2,,
404,1,11,1112,11121,111211,1112114,Chairs,Yes," 3,000.00 ",10,4,6,,
405,1,11,1112,11121,111211,1112114,Mattresses,Yes," 7,000.00 ",6,3,3,,
406,1,11,1112,11121,111211,1112114,Tables,Yes," 3,500.00 ",2,1,1,,
407,1,11,1112,11121,111211,1112114,Corrugated iron sheet house,Yes," 4,000,000.00 ",2,1,1,,
408,1,11,1112,11121,111211,1112114,Others,No,,,,,,
409,1,11,1112,11121,111211,1112115,Radio,No,,,,,,
410,1,11,1112,11121,111211,1112115,CD player,Yes," 4,000.00 ",1,1,0,,
411,1,11,1112,11121,111211,1112115,Television,Yes," 10,000.00 ",1,1,0,,
412,1,11,1112,11121,111211,1112115,Cell phone,Yes," 4,000.00 ",1,1,0,,
413,1,11,1112,11121,111211,1112115,Stove,Yes," 2,000.00 ",1,1,0,,
414,1,11,1112,11121,111211,1112115,Bicycle,No,,,,,,
415,1,11,1112,11121,111211,1112115,Motorbike,No,,,,,,
416,1,11,1112,11121,111211,1112115,Car,No,,,,,,
417,1,11,1112,11121,111211,1112115,Jewellery,Yes," 3,000.00 ",3,3,0,,
418,1,11,1112,11121,111211,1112115,Power Generator,Yes," 10,000.00 ",1,1,0,,
419,1,11,1112,11121,111211,1112115,Dishes  and  cooking pot,Yes," 5,000.00 ",50,50,0,,
420,1,11,1112,11121,111211,1112115,Bed,Yes," 20,000.00 ",4,4,0,,
421,1,11,1112,11121,111211,1112115,Chairs,Yes," 4,000.00 ",13,13,0,,
422,1,11,1112,11121,111211,1112115,Mattresses,Yes," 20,000.00 ",6,6,0,,
423,1,11,1112,11121,111211,1112115,Tables,Yes," 6,000.00 ",5,5,0,,
424,1,11,1112,11121,111211,1112115,Corrugated iron sheet house,Yes," 1,000,000.00 ",1,1,0,,
425,1,11,1112,11121,111211,1112115,Others,Yes," 20,000.00 ",3,3,0,,
426,1,11,1113,11131,111311,1113111,Radio,No,,,,,,
427,1,11,1113,11131,111311,1113111,CD player,No,,,,,,
428,1,11,1113,11131,111311,1113111,Television,No,,,,,,
429,1,11,1113,11131,111311,1113111,Cell phone,No,,,,,,
430,1,11,1113,11131,111311,1113111,Stove,No,,,,,,
431,1,11,1113,11131,111311,1113111,Bicycle,No,,,,,,
432,1,11,1113,11131,111311,1113111,Motorbike,No,,,,,,
433,1,11,1113,11131,111311,1113111,Car,No,,,,,,
434,1,11,1113,11131,111311,1113111,Jewellery,No,,,,,,
435,1,11,1113,11131,111311,1113111,Power Generator,No,,,,,,
436,1,11,1113,11131,111311,1113111,Dishes  and  cooking pot,Yes," 2,500.00 ",5,2,3,,
437,1,11,1113,11131,111311,1113111,Bed,Yes," 3,000.00 ",2,1,1,,
438,1,11,1113,11131,111311,1113111,Chairs,Yes," 1,200.00 ",2,1,1,,
439,1,11,1113,11131,111311,1113111,Mattresses,No,,,,,,
440,1,11,1113,11131,111311,1113111,Tables,Yes," 1,220.00 ",2,1,1,,
441,1,11,1113,11131,111311,1113111,Corrugated iron sheet house,Yes," 250,000.00 ",1,0,1,,
442,1,11,1113,11131,111311,1113111,Others,No,,,,,,
443,1,11,1113,11131,111311,1113112,Radio,Yes, 900.00 ,2,0,2,,
444,1,11,1113,11131,111311,1113112,CD player,No,,,,,,
445,1,11,1113,11131,111311,1113112,Television,Yes," 21,000.00 ",1,0,1,,
446,1,11,1113,11131,111311,1113112,Cell phone,Yes," 4,000.00 ",3,1,2,,
447,1,11,1113,11131,111311,1113112,Stove,No,,,,,,
448,1,11,1113,11131,111311,1113112,Bicycle,No,,,,,,
449,1,11,1113,11131,111311,1113112,Motorbike,No,,,,,,
450,1,11,1113,11131,111311,1113112,Car,No,,,,,,
451,1,11,1113,11131,111311,1113112,Jewellery,No,,,,,,
452,1,11,1113,11131,111311,1113112,Power Generator,No,,,,,,
453,1,11,1113,11131,111311,1113112,Dishes  and  cooking pot,Yes, 300.00 ,20,20,0,,
454,1,11,1113,11131,111311,1113112,Bed,Yes," 25,000.00 ",1,0,1,,
455,1,11,1113,11131,111311,1113112,Chairs,Yes, 800.00 ,3,0,3,,
456,1,11,1113,11131,111311,1113112,Mattresses,Yes," 19,000.00 ",3,0,3,,
457,1,11,1113,11131,111311,1113112,Tables,No,,,,,,
458,1,11,1113,11131,111311,1113112,Corrugated iron sheet house,Yes," 250,000.00 ",2,0,2,,
459,1,11,1113,11131,111311,1113112,Others,No,,,,,,
460,1,11,1113,11131,111311,1113113,Radio,Yes," 1,800.00 ",1,0,1,,
461,1,11,1113,11131,111311,1113113,CD player,Yes," 3,800.00 ",2,2,0,,
462,1,11,1113,11131,111311,1113113,Television,Yes," 12,000.00 ",2,2,0,,
463,1,11,1113,11131,111311,1113113,Cell phone,Yes," 3,500.00 ",3,2,1,,
464,1,11,1113,11131,111311,1113113,Stove,No,,,,,,
465,1,11,1113,11131,111311,1113113,Bicycle,No,,,,,,
466,1,11,1113,11131,111311,1113113,Motorbike,Yes," 50,000.00 ",1,0,1,,
467,1,11,1113,11131,111311,1113113,Car,No,,,,,,
468,1,11,1113,11131,111311,1113113,Jewellery,No,,,,,,
469,1,11,1113,11131,111311,1113113,Power Generator,No,,,,,,
470,1,11,1113,11131,111311,1113113,Dishes  and  cooking pot,Yes, 750.00 ,30,22,8,,
471,1,11,1113,11131,111311,1113113,Bed,Yes," 35,000.00 ",2,2,0,,
472,1,11,1113,11131,111311,1113113,Chairs,Yes," 5,000.00 ",10,10,0,,
473,1,11,1113,11131,111311,1113113,Mattresses,Yes," 10,000.00 ",4,2,2,,
474,1,11,1113,11131,111311,1113113,Tables,Yes," 6,000.00 ",2,2,0,,
475,1,11,1113,11131,111311,1113113,Corrugated iron sheet house,No,,,,,,
476,1,11,1113,11131,111311,1113113,Others,Yes," 26,000.00 ",3,0,3,,
477,1,11,1113,11131,111311,1113114,Radio,No,,,,,,
478,1,11,1113,11131,111311,1113114,CD player,Yes," 9,000.00 ",1,0,1,,
479,1,11,1113,11131,111311,1113114,Television,Yes," 20,000.00 ",1,0,1,,
480,1,11,1113,11131,111311,1113114,Cell phone,Yes," 18,000.00 ",2,1,1,,
481,1,11,1113,11131,111311,1113114,Stove,Yes," 3,750.00 ",2,2,0,,
482,1,11,1113,11131,111311,1113114,Bicycle,No,,,,,,
483,1,11,1113,11131,111311,1113114,Motorbike,Yes," 40,000.00 ",1,0,1,,
484,1,11,1113,11131,111311,1113114,Car,No,,,,,,
485,1,11,1113,11131,111311,1113114,Jewellery,Yes," 35,000.00 ",1,1,0,,
486,1,11,1113,11131,111311,1113114,Power Generator,No,,,,,,
487,1,11,1113,11131,111311,1113114,Dishes  and  cooking pot,Yes, 474.00 ,25,15,10,,
488,1,11,1113,11131,111311,1113114,Bed,No,,,,,,
489,1,11,1113,11131,111311,1113114,Chairs,Yes," 5,750.00 ",2,0,2,,
490,1,11,1113,11131,111311,1113114,Mattresses,Yes," 15,000.00 ",1,1,0,,
491,1,11,1113,11131,111311,1113114,Tables,Yes," 5,000.00 ",1,0,1,,
492,1,11,1113,11131,111311,1113114,Corrugated iron sheet house,No,,,,,,
493,1,11,1113,11131,111311,1113114,Others,No,,,,,,
494,1,11,1113,11131,111311,1113115,Radio,Yes," 1,500.00 ",1,0,1,,
495,1,11,1113,11131,111311,1113115,CD player,No,,,,,,
496,1,11,1113,11131,111311,1113115,Television,No,,,,,,
497,1,11,1113,11131,111311,1113115,Cell phone,Yes," 5,000.00 ",5,0,5,,
498,1,11,1113,11131,111311,1113115,Stove,No,,,,,,
499,1,11,1113,11131,111311,1113115,Bicycle,No,,,,,,
500,1,11,1113,11131,111311,1113115,Motorbike,Yes," 80,000.00 ",1,0,1,,
501,1,11,1113,11131,111311,1113115,Car,No,,,,,,
502,1,11,1113,11131,111311,1113115,Jewellery,No,,,,,,
503,1,11,1113,11131,111311,1113115,Power Generator,No,,,,,,
504,1,11,1113,11131,111311,1113115,Dishes  and  cooking pot,Yes, 300.00 ,13,0,13,,
505,1,11,1113,11131,111311,1113115,Bed,Yes," 4,000.00 ",2,0,2,,
506,1,11,1113,11131,111311,1113115,Chairs,No,,,,,,
507,1,11,1113,11131,111311,1113115,Mattresses,Yes," 8,000.00 ",4,0,4,,
508,1,11,1113,11131,111311,1113115,Tables,No,,,,,,
509,1,11,1113,11131,111311,1113115,Corrugated iron sheet house,Yes," 150,000.00 ",1,0,1,,
510,1,11,1113,11131,111311,1113115,Others,,,,,,,
511,1,11,1113,11132,111321,1113211,Radio,Yes," 2,000.00 ",1,0,1,,
512,1,11,1113,11132,111321,1113211,CD player,No,,,,,,
513,1,11,1113,11132,111321,1113211,Television,Yes," 12,000.00 ",1,0,1,,
514,1,11,1113,11132,111321,1113211,Cell phone,Yes,,4,4,0,,
515,1,11,1113,11132,111321,1113211,Stove,Yes," 1,500.00 ",1,1,0,,
516,1,11,1113,11132,111321,1113211,Bicycle,No,,,,,,
517,1,11,1113,11132,111321,1113211,Motorbike,Yes," 45,000.00 ",1,0,1,,
518,1,11,1113,11132,111321,1113211,Car,No,,,,,,
519,1,11,1113,11132,111321,1113211,Jewellery,No,,,,,,
520,1,11,1113,11132,111321,1113211,Power Generator,Yes," 7,000.00 ",1,0,1,,
521,1,11,1113,11132,111321,1113211,Dishes  and  cooking pot,Yes," 1,200.00 ",34,34,0,,
522,1,11,1113,11132,111321,1113211,Bed,Yes," 20,000.00 ",2,1,1,,
523,1,11,1113,11132,111321,1113211,Chairs,Yes," 3,000.00 ",3,0,3,,
524,1,11,1113,11132,111321,1113211,Mattresses,Yes," 11,000.00 ",4,1,3,,
525,1,11,1113,11132,111321,1113211,Tables,Yes," 1,800.00 ",2,0,2,,
526,1,11,1113,11132,111321,1113211,Corrugated iron sheet house,Yes," 300,000.00 ",1,0,1,,
527,1,11,1113,11132,111321,1113211,Others,No,,,,,,
528,1,11,1113,11132,111321,1113212,Radio,Yes," 2,000.00 ",1,0,1,,
529,1,11,1113,11132,111321,1113212,CD player,Yes," 5,000.00 ",1,0,1,,
530,1,11,1113,11132,111321,1113212,Television,Yes," 10,000.00 ",1,0,1,,
531,1,11,1113,11132,111321,1113212,Cell phone,Yes," 7,000.00 ",3,1,2,,
532,1,11,1113,11132,111321,1113212,Stove,No,,,,,,
533,1,11,1113,11132,111321,1113212,Bicycle,No,,,,,,
534,1,11,1113,11132,111321,1113212,Motorbike,Yes," 40,000.00 ",1,0,1,,
535,1,11,1113,11132,111321,1113212,Car,No,,,,,,
536,1,11,1113,11132,111321,1113212,Jewellery,No,,,,,,
537,1,11,1113,11132,111321,1113212,Power Generator,No,,,,,,
538,1,11,1113,11132,111321,1113212,Dishes  and  cooking pot,Yes," 1,000.00 ",12,10,2,,
539,1,11,1113,11132,111321,1113212,Bed,Yes," 12,000.00 ",2,1,1,,
540,1,11,1113,11132,111321,1113212,Chairs,Yes," 1,500.00 ",5,0,5,,
541,1,11,1113,11132,111321,1113212,Mattresses,Yes," 15,000.00 ",2,1,1,,
542,1,11,1113,11132,111321,1113212,Tables,Yes," 4,000.00 ",2,1,1,,
543,1,11,1113,11132,111321,1113212,Corrugated iron sheet house,Yes," 400,000.00 ",5,0,5,,
544,1,11,1113,11132,111321,1113212,Others,No,,,,,,
545,1,11,1113,11132,111321,1113213,Radio,Yes," 2,000.00 ",1,0,1,,
546,1,11,1113,11132,111321,1113213,CD player,No,,,,,,
547,1,11,1113,11132,111321,1113213,Television,No,,,,,,
548,1,11,1113,11132,111321,1113213,Cell phone,Yes," 5,000.00 ",5,2,3,,
549,1,11,1113,11132,111321,1113213,Stove,Yes," 2,000.00 ",1,1,0,,
550,1,11,1113,11132,111321,1113213,Bicycle,No,,,,,,
551,1,11,1113,11132,111321,1113213,Motorbike,Yes," 110,000.00 ",1,0,1,,
552,1,11,1113,11132,111321,1113213,Car,No,,,,,,
553,1,11,1113,11132,111321,1113213,Jewellery,No,,,,,,
554,1,11,1113,11132,111321,1113213,Power Generator,No,,,,,,
555,1,11,1113,11132,111321,1113213,Dishes  and  cooking pot,Yes," 3,000.00 ",9,9,0,,
556,1,11,1113,11132,111321,1113213,Bed,No,,,,,,
557,1,11,1113,11132,111321,1113213,Chairs,Yes," 63,000.00 ",5,0,5,,
558,1,11,1113,11132,111321,1113213,Mattresses,Yes," 25,000.00 ",2,1,1,,
559,1,11,1113,11132,111321,1113213,Tables,Yes," 3,000.00 ",4,0,4,,
560,1,11,1113,11132,111321,1113213,Corrugated iron sheet house,Yes," 400,000.00 ",1,0,1,,
561,1,11,1113,11132,111321,1113213,Others,No,,,,,,
562,1,11,1113,11132,111321,1113214,Radio,Yes," 4,000.00 ",1,0,1,,
563,1,11,1113,11132,111321,1113214,CD player,Yes," 18,000.00 ",1,0,1,,
564,1,11,1113,11132,111321,1113214,Television,Yes," 8,000.00 ",1,0,1,,
565,1,11,1113,11132,111321,1113214,Cell phone,Yes," 6,000.00 ",2,1,1,,
566,1,11,1113,11132,111321,1113214,Stove,Yes," 1,500.00 ",1,1,0,,
567,1,11,1113,11132,111321,1113214,Bicycle,No,,,,,,
568,1,11,1113,11132,111321,1113214,Motorbike,Yes," 40,000.00 ",1,0,1,,
569,1,11,1113,11132,111321,1113214,Car,No,,,,,,
570,1,11,1113,11132,111321,1113214,Jewellery,No,,,,,,
571,1,11,1113,11132,111321,1113214,Power Generator,Yes," 5,000.00 ",1,0,1,,
572,1,11,1113,11132,111321,1113214,Dishes  and  cooking pot,Yes, 350.00 ,28,28,0,,
573,1,11,1113,11132,111321,1113214,Bed,Yes," 10,000.00 ",2,1,1,,
574,1,11,1113,11132,111321,1113214,Chairs,Yes," 21,000.00 ",5,0,5,,
575,1,11,1113,11132,111321,1113214,Mattresses,Yes," 11,500.00 ",3,1,2,,
576,1,11,1113,11132,111321,1113214,Tables,Yes," 1,000.00 ",1,0,1,,
577,1,11,1113,11132,111321,1113214,Corrugated iron sheet house,Yes," 2,000,000.00 ",4,0,4,,
578,1,11,1113,11132,111321,1113214,Others,No,,,,,,
579,1,11,1113,11132,111321,1113215,Radio,No,,,,,,
580,1,11,1113,11132,111321,1113215,CD player,No,,,,,,
581,1,11,1113,11132,111321,1113215,Television,Yes," 13,000.00 ",1,0,1,,
582,1,11,1113,11132,111321,1113215,Cell phone,Yes," 10,000.00 ",4,1,3,,
583,1,11,1113,11132,111321,1113215,Stove,Yes," 1,500.00 ",2,2,0,,
584,1,11,1113,11132,111321,1113215,Bicycle,No,,,,,,
585,1,11,1113,11132,111321,1113215,Motorbike,Yes," 40,000.00 ",2,0,2,,
586,1,11,1113,11132,111321,1113215,Car,No,,,,,,
587,1,11,1113,11132,111321,1113215,Jewellery,Yes," 9,000.00 ",1,1,0,,
588,1,11,1113,11132,111321,1113215,Power Generator,No,,,,,,
589,1,11,1113,11132,111321,1113215,Dishes  and  cooking pot,Yes, 500.00 ,20,20,0,,
590,1,11,1113,11132,111321,1113215,Bed,Yes," 15,000.00 ",3,0,3,,
591,1,11,1113,11132,111321,1113215,Chairs,Yes," 5,000.00 ",1,0,1,,
592,1,11,1113,11132,111321,1113215,Mattresses,Yes," 14,000.00 ",2,0,2,,
593,1,11,1113,11132,111321,1113215,Tables,No,,,,,,
594,1,11,1113,11132,111321,1113215,Corrugated iron sheet house,Yes," 2,000,000.00 ",1,1,1,above range,men's portion in addition to women's portion is above the total number
595,1,11,1113,11132,111321,1113215,Others,No,,,,,,
596,1,11,1113,11133,111331,1113311,Radio,Yes," 1,000.00 ",1,0,1,,
597,1,11,1113,11133,111331,1113311,CD player,Yes," 4,250.00 ",2,0,2,,
598,1,11,1113,11133,111331,1113311,Television,Yes," 12,000.00 ",4,1,3,,
599,1,11,1113,11133,111331,1113311,Cell phone,Yes," 8,800.00 ",5,2,3,,
600,1,11,1113,11133,111331,1113311,Stove,Yes," 1,033.00 ",3,2,0,below range,men's portion in addition to women's portion is below the total number
601,1,11,1113,11133,111331,1113311,Bicycle,No,,,,,,
602,1,11,1113,11133,111331,1113311,Motorbike,Yes," 37,000.00 ",1,0,1,,
603,1,11,1113,11133,111331,1113311,Car,Yes," 1,050,000.00 ",2,0,2,,
604,1,11,1113,11133,111331,1113311,Jewellery,Yes," 57,500.00 ",2,2,0,,
605,1,11,1113,11133,111331,1113311,Power Generator,Yes," 11,000.00 ",1,0,1,,
606,1,11,1113,11133,111331,1113311,Dishes  and  cooking pot,Yes, 447.00 ,45,35,10,,
607,1,11,1113,11133,111331,1113311,Bed,Yes," 1,000.00 ",5,2,3,,
608,1,11,1113,11133,111331,1113311,Chairs,Yes," 6,350.00 ",10,4,6,,
609,1,11,1113,11133,111331,1113311,Mattresses,Yes," 11,800.00 ",5,2,3,,
610,1,11,1113,11133,111331,1113311,Tables,Yes," 1,000.00 ",3,1,2,,
611,1,11,1113,11133,111331,1113311,Corrugated iron sheet house,Yes," 3,250,000.00 ",2,0,2,,
612,1,11,1113,11133,111331,1113311,Others,Yes," 100,000.00 ",3,0,3,,
613,1,11,1113,11133,111331,1113312,Radio,No,,,,,,
614,1,11,1113,11133,111331,1113312,CD player,No,,,,,,
615,1,11,1113,11133,111331,1113312,Television,No,,,,,,
616,1,11,1113,11133,111331,1113312,Cell phone,Yes," 3,000.00 ",3,0,3,,
617,1,11,1113,11133,111331,1113312,Stove,No,,,,,,
618,1,11,1113,11133,111331,1113312,Bicycle,No,,,,,,
619,1,11,1113,11133,111331,1113312,Motorbike,No,,,,,,
620,1,11,1113,11133,111331,1113312,Car,No,,,,,,
621,1,11,1113,11133,111331,1113312,Jewellery,No,,,,,,
622,1,11,1113,11133,111331,1113312,Power Generator,No,,,,,,
623,1,11,1113,11133,111331,1113312,Dishes  and  cooking pot,Yes, 240.00 ,28,0,28,,
624,1,11,1113,11133,111331,1113312,Bed,Yes," 20,000.00 ",1,0,1,,
625,1,11,1113,11133,111331,1113312,Chairs,Yes," 1,000.00 ",5,0,5,,
626,1,11,1113,11133,111331,1113312,Mattresses,Yes," 15,000.00 ",3,0,3,,
627,1,11,1113,11133,111331,1113312,Tables,No,,,,,,
628,1,11,1113,11133,111331,1113312,Corrugated iron sheet house,Yes," 400,000.00 ",2,0,2,,
629,1,11,1113,11133,111331,1113312,Others,No,,,,,,
630,1,11,1113,11133,111331,1113313,Radio,Yes, 600.00 ,1,0,1,,
631,1,11,1113,11133,111331,1113313,CD player,Yes," 12,000.00 ",4,1,3,,
632,1,11,1113,11133,111331,1113313,Television,Yes," 25,000.00 ",4,1,3,,
633,1,11,1113,11133,111331,1113313,Cell phone,Yes," 5,000.00 ",6,1,5,,
634,1,11,1113,11133,111331,1113313,Stove,Yes," 4,000.00 ",2,2,0,,
635,1,11,1113,11133,111331,1113313,Bicycle,No,,,,,,
636,1,11,1113,11133,111331,1113313,Motorbike,No,,,,,,
637,1,11,1113,11133,111331,1113313,Car,Yes," 600,000.00 ",2,0,2,,
638,1,11,1113,11133,111331,1113313,Jewellery,Yes," 45,000.00 ",2,2,0,,
639,1,11,1113,11133,111331,1113313,Power Generator,Yes," 15,000.00 ",2,0,2,,
640,1,11,1113,11133,111331,1113313,Dishes  and  cooking pot,Yes, 800.00 ,40,40,0,,
641,1,11,1113,11133,111331,1113313,Bed,Yes," 30,000.00 ",3,1,2,,
642,1,11,1113,11133,111331,1113313,Chairs,Yes," 3,500.00 ",10,5,5,,
643,1,11,1113,11133,111331,1113313,Mattresses,Yes," 12,000.00 ",5,1,4,,
644,1,11,1113,11133,111331,1113313,Tables,Yes," 7,000.00 ",1,0,1,,
645,1,11,1113,11133,111331,1113313,Corrugated iron sheet house,Yes," 2,000,000.00 ",3,0,3,,
646,1,11,1113,11133,111331,1113313,Others,Yes," 25,000.00 ",5,2,3,,
647,1,11,1113,11133,111331,1113314,Radio,No,,,,,,
648,1,11,1113,11133,111331,1113314,CD player,Yes," 2,000.00 ",1,0,1,,
649,1,11,1113,11133,111331,1113314,Television,Yes," 20,000.00 ",1,0,1,,
650,1,11,1113,11133,111331,1113314,Cell phone,Yes," 3,300.00 ",5,2,3,,
651,1,11,1113,11133,111331,1113314,Stove,No,,,,,,
652,1,11,1113,11133,111331,1113314,Bicycle,No,,,,,,
653,1,11,1113,11133,111331,1113314,Motorbike,No,,,,,,
654,1,11,1113,11133,111331,1113314,Car,No,,,,,,
655,1,11,1113,11133,111331,1113314,Jewellery,No,,,,,,
656,1,11,1113,11133,111331,1113314,Power Generator,No,,,,,,
657,1,11,1113,11133,111331,1113314,Dishes  and  cooking pot,Yes, 295.00 ,50,20,30,,
658,1,11,1113,11133,111331,1113314,Bed,Yes, 600.00 ,2,2,0,,
659,1,11,1113,11133,111331,1113314,Chairs,Yes, 900.00 ,2,0,2,,
660,1,11,1113,11133,111331,1113314,Mattresses,Yes," 11,500.00 ",4,2,2,,
661,1,11,1113,11133,111331,1113314,Tables,Yes," 1,000.00 ",1,0,1,,
662,1,11,1113,11133,111331,1113314,Corrugated iron sheet house,No,,,,,,
663,1,11,1113,11133,111331,1113314,Others,No,,,,,,
664,1,11,1113,11133,111331,1113315,Radio,Yes," 1,400.00 ",1,0,1,,
665,1,11,1113,11133,111331,1113315,CD player,Yes," 5,000.00 ",2,2,3,above range,men's portion in addition to women's portion is above the total number
666,1,11,1113,11133,111331,1113315,Television,Yes," 21,000.00 ",2,1,1,,
667,1,11,1113,11133,111331,1113315,Cell phone,Yes," 5,500.00 ",9,4,5,,
668,1,11,1113,11133,111331,1113315,Stove,Yes," 2,500.00 ",1,1,0,,
669,1,11,1113,11133,111331,1113315,Bicycle,No,,,,,,
670,1,11,1113,11133,111331,1113315,Motorbike,Yes," 65,000.00 ",1,0,1,,
671,1,11,1113,11133,111331,1113315,Car,No,,,,,,
672,1,11,1113,11133,111331,1113315,Jewellery,No,,,,,,
673,1,11,1113,11133,111331,1113315,Power Generator,Yes," 10,000.00 ",2,0,2,,
674,1,11,1113,11133,111331,1113315,Dishes  and  cooking pot,Yes," 2,000.00 ",35,35,0,,
675,1,11,1113,11133,111331,1113315,Bed,Yes," 30,000.00 ",8,3,5,,
676,1,11,1113,11133,111331,1113315,Chairs,Yes," 4,500.00 ",9,0,9,,
677,1,11,1113,11133,111331,1113315,Mattresses,Yes," 19,000.00 ",10,4,6,,
678,1,11,1113,11133,111331,1113315,Tables,Yes," 2,500.00 ",4,1,3,,
679,1,11,1113,11133,111331,1113315,Corrugated iron sheet house,Yes," 950,000.00 ",1,0,1,,
680,1,11,1113,11133,111331,1113315,Others,No,,,,,,
681,1,11,1114,11141,111411,1114111,Radio,No,,,,,,
682,1,11,1114,11141,111411,1114111,CD player,No,,,,,,
